participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c
10000,5,3,11.2000732,23.5356445,20.0,80.0,7.0,25.0,33.0,35.0,,,2,4,4.0,96.0,11.0,20.0,30.0,39.0,,,12.0,88.0,,,16.0,22.0,28.000000000000004,34.0,16.0,16.0,,,4.0,5.0,3.0,4.0,0.2173723149402329,0.08084835309024234,0.09308638221137704,0.12357598135619134,0.7826276850597671,0.9191516469097577,0.906913617788623,0.8764240186438087,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
1003,6,1,8.76416,23.2758789,60.0,40.0,40.0,30.0,20.0,10.0,,,2,4,80.0,20.0,34.0,28.000000000000004,22.0,16.0,,,80.0,20.0,,,28.000000000000004,26.0,24.0,22.0,20.0,20.0,,,6.0,1.9999999999999964,2.0,6.0,0.186685710646737,0.0859547362917865,0.186685710646737,0.16326834608537147,0.813314289353263,0.9140452637082135,0.813314289353263,0.8367316539146286,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
1003,6,2,10.0175781,16.1525879,70.0,30.0,40.0,30.0,20.0,10.0,,,2,4,94.0,6.0,38.0,28.999999999999996,21.0,12.0,,,86.0,14.000000000000002,,,31.0,27.0,23.0,19.0,24.0,24.0,,,2.0,1.0000000000000036,1.0,2.0,0.275152932994899,0.031476497896733985,0.1655374505216001,0.1252731182737265,0.724847067005101,0.968523502103266,0.8344625494783999,0.8747268817262734,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
1003,6,3,9.030029,13.53833,85.0,15.0,40.0,30.0,20.0,10.0,,,2,4,96.0,4.0,39.0,30.0,20.0,11.0,,,78.0,22.0,,,36.0,28.999999999999996,22.0,15.0,11.0,11.0,,,1.0,0.0,0.0,1.0,0.16393993195032003,0.014746881138223518,0.07674612430512588,0.06840842296474858,0.8360600680496799,0.9852531188617765,0.9232538756948742,0.9315915770352514,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
1005,6,1,12.3035278,40.2249756,80.0,20.0,33.0,33.0,23.0,11.0,,,2,4,80.0,20.0,34.0,28.000000000000004,22.0,16.0,,,80.0,20.0,,,34.0,28.000000000000004,22.0,16.0,0.0,0.0,,,1.0,4.9999999999999964,1.0,5.0,0.0,0.07051770901229859,0.0,0.07051770901229859,1.0,0.9294822909877014,1.0,0.9294822909877014,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
1005,6,2,17.5582886,21.9000244,87.0,13.0,34.0,33.0,22.0,11.0,,,2,4,94.0,6.0,38.0,28.999999999999996,21.0,12.0,,,94.0,6.0,,,36.0,28.999999999999996,21.0,14.000000000000002,7.0,7.0,,,4.0,4.0000000000000036,1.0,1.0,0.10247436799537034,0.04443058763963983,0.10247436799537034,0.0502293752430946,0.8975256320046296,0.9555694123603602,0.8975256320046296,0.9497706247569054,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
1005,6,3,14.1749878,31.8916016,93.0,7.0,45.0,22.0,22.0,11.0,,,2,4,96.0,4.0,39.0,30.0,20.0,11.0,,,91.0,9.0,,,38.0,28.999999999999996,21.0,12.0,3.0,3.0,,,6.0,8.0,2.0,0.0,0.05621778961717207,0.07967076763300081,0.03134415767108381,0.07647757621054209,0.943782210382828,0.9203292323669992,0.9686558423289162,0.9235224237894579,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
1010,6,1,27.657959,102.057617,80.0,20.0,32.0,27.0,23.0,18.0,,,2,4,80.0,20.0,34.0,28.000000000000004,22.0,16.0,,,80.0,20.0,,,34.0,28.000000000000004,22.0,16.0,0.0,0.0,,,2.0,1.0000000000000036,1.0,2.0,0.0,0.028087857249215472,0.0,0.028087857249215472,1.0,0.9719121427507845,1.0,0.9719121427507845,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
1010,6,2,40.6914063,85.3752441,90.0,10.0,37.0,29.0,21.0,13.0,,,2,4,94.0,6.0,38.0,28.999999999999996,21.0,12.0,,,94.0,6.0,,,37.0,28.999999999999996,21.0,13.0,4.0,4.0,,,1.0,3.552713678800501e-15,0.0,1.0,0.0629200590463351,0.013870806042960482,0.0629200590463351,4.100974170246421e-09,0.9370799409536649,0.9861291939570396,0.9370799409536649,0.9999999958990259,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
1010,6,3,14.08374,39.5,86.0,14.0,36.0,27.0,23.0,14.0,,,2,4,96.0,4.0,39.0,30.0,20.0,11.0,,,93.0,7.000000000000001,,,36.0,28.999999999999996,21.0,14.000000000000002,10.0,10.0,,,3.0,3.0,3.0,3.0,0.152329631724979,0.055314953853173005,0.09780852958666679,0.024200767499359566,0.8476703682750211,0.944685046146827,0.9021914704133333,0.9757992325006404,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
10000,6,1,24.26831,38.0021973,80.0,20.0,34.0,28.0,21.0,17.0,,,2,4,80.0,20.0,34.0,28.000000000000004,22.0,16.0,,,80.0,20.0,,,34.0,28.000000000000004,22.0,16.0,0.0,0.0,,,0.0,3.552713678800501e-15,1.0,1.0,0.0,0.01389953211642412,0.0,0.01389953211642412,1.0,0.9861004678835759,1.0,0.9861004678835759,3.0,2.0,5.0,12.0,6.0,18.0,5.0,18.0,3.0,12.0,2.0,6.0
10000,6,2,12.434082,33.63501,82.0,18.0,38.0,30.0,19.0,13.0,,,2,4,94.0,6.0,38.0,28.999999999999996,21.0,12.0,,,94.0,6.0,,,35.0,28.000000000000004,22.0,15.0,12.0,12.0,,,0.0,1.0000000000000036,2.0,1.0,0.15999963389328895,0.02379634982660716,0.15999963389328895,0.04474035664891235,0.840000366106711,0.9762036501733928,0.840000366106711,0.9552596433510876,6.0,4.0,10.0,12.0,6.0,18.0,15.0,36.0,9.0,24.0,6.0,12.0
10000,6,3,14.8518066,38.08545,84.0,16.0,36.0,29.0,23.0,12.0,,,2,4,96.0,4.0,39.0,30.0,20.0,11.0,,,87.0,13.0,,,35.0,28.000000000000004,22.0,15.0,12.0,12.0,,,3.0,1.0,3.0,1.0,0.17519909168654615,0.037502458198600055,0.03621015630325952,0.03740278585555715,0.8248009083134539,0.9624975418013999,0.9637898436967405,0.9625972141444429,6.0,4.0,10.0,12.0,6.0,18.0,25.0,54.0,15.0,36.0,10.0,18.0
1003,7,1,26.8103027,16.859375,25.0,35.0,40.0,60.0,,,40.0,,3,2,20.0,33.0,45.0,55.00000000000001,,,47.0,,20.0,33.0,47.0,,47.0,53.0,,,5.0,2.0,7.0,,5.0,4.999999999999993,,,0.06522006285123547,0.042962057701503034,0.06522006285123547,0.059988030512285094,0.9347799371487645,0.9570379422984969,0.9347799371487645,0.9400119694877149,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
1003,7,2,45.33716,17.2595215,20.0,30.0,35.0,65.0,,,50.0,,3,2,11.0,30.0,40.0,60.0,,,59.0,,14.000000000000002,33.0,53.0,,44.0,56.00000000000001,,,9.0,0.0,9.0,,5.0,5.0,,,0.11065446401217424,0.043871152365593455,0.06833454877828075,0.07824798652276028,0.8893455359878257,0.9561288476344065,0.9316654512217193,0.9217520134772397,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
1003,7,3,21.1831055,26.10205,15.0,40.0,60.0,40.0,,,45.0,,3,2,19.0,37.0,45.0,55.00000000000001,,,44.0,,32.0,34.0,34.0,,44.0,56.00000000000001,,,4.0,3.0,1.0,,15.0,15.000000000000007,,,0.04651263141178122,0.1278020141530312,0.17316814196177024,0.13629555442801367,0.9534873685882188,0.8721979858469688,0.8268318580382298,0.8637044455719863,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
1005,7,1,68.44159,20.8666382,47.0,33.0,33.0,67.0,,,20.0,,3,2,20.0,33.0,45.0,55.00000000000001,,,47.0,,20.0,33.0,47.0,,55.00000000000001,45.0,,,27.0,0.0,27.0,,12.0,11.999999999999993,,,0.28418765219350145,0.10463811505048805,0.28418765219350145,0.18904260852592894,0.7158123478064986,0.895361884949512,0.7158123478064986,0.8109573914740711,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
1005,7,2,44.6832581,27.2749329,65.0,20.0,29.0,71.0,,,15.0,,3,2,11.0,30.0,40.0,60.0,,,59.0,,32.0,37.0,31.0,,60.0,40.0,,,54.0,10.0,44.0,,11.0,11.0,,,0.5113579211146925,0.09842390859029032,0.28350980892047273,0.26724162619871256,0.48864207888530753,0.9015760914097097,0.7164901910795273,0.7327583738012875,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
1005,7,3,48.99173,50.69983,40.0,45.0,44.0,56.0,,,15.0,,3,2,19.0,37.0,45.0,55.00000000000001,,,44.0,,76.0,17.0,7.000000000000001,,55.00000000000001,45.0,,,21.0,8.0,29.0,,1.0,0.9999999999999929,,,0.2899837613110244,0.008545148649198088,0.3146526144260044,0.09352473705244906,0.7100162386889757,0.9914548513508019,0.6853473855739955,0.906475262947551,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
1010,7,1,50.5332031,38.9917,20.0,33.0,40.0,60.0,,,47.0,,3,2,20.0,33.0,45.0,55.00000000000001,,,47.0,,20.0,33.0,47.0,,45.0,55.00000000000001,,,0.0,0.0,0.0,,5.0,4.999999999999993,,,0.0,0.042962057701503034,0.0,0.042962057701503034,1.0,0.9570379422984969,1.0,0.9570379422984969,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
1010,7,2,31.2597656,13.2495117,15.0,25.0,40.0,60.0,,,60.0,,3,2,11.0,30.0,40.0,60.0,,,59.0,,11.0,30.0,59.0,,41.0,59.0,,,4.0,5.0,1.0,,0.0,0.0,,,0.06245295235020949,0.0,0.06245295235020949,0.008650886196158492,0.9375470476497905,1.0,0.9375470476497905,0.9913491138038415,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
1010,7,3,12.1401367,11.5932617,20.0,20.0,58.0,42.0,,,60.0,,3,2,19.0,37.0,45.0,55.00000000000001,,,44.0,,26.0,30.0,44.0,,42.0,57.99999999999999,,,1.0,17.0,16.0,,13.0,13.000000000000007,,,0.1660542081076898,0.11061878368468632,0.1378642654558862,0.13618408484968564,0.8339457918923102,0.8893812163153136,0.8621357345441139,0.8638159151503144,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
10000,7,1,56.4866943,6.833618,20.0,33.0,43.0,57.0,,,47.0,,3,2,20.0,33.0,45.0,55.00000000000001,,,47.0,,20.0,33.0,47.0,,45.0,55.00000000000001,,,0.0,0.0,0.0,,2.0,1.999999999999993,,,0.0,0.017110687849744854,0.0,0.017110687849744854,1.0,0.9828893121502551,1.0,0.9828893121502551,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
10000,7,2,20.184082,10.1677246,16.0,33.0,28.0,72.0,,,51.0,,3,2,11.0,30.0,40.0,60.0,,,59.0,,11.0,30.0,59.0,,43.0,56.99999999999999,,,5.0,3.0,8.0,,12.0,12.0,,,0.07729611045740707,0.1077868380908843,0.07729611045740707,0.1334970364204328,0.922703889542593,0.8922131619091157,0.922703889542593,0.8665029635795671,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
10000,7,3,30.1005859,8.451416,22.0,37.0,43.0,57.0,,,41.0,,3,2,19.0,37.0,45.0,55.00000000000001,,,44.0,,26.0,38.0,36.0,,46.0,54.0,,,3.0,0.0,3.0,,2.0,1.999999999999993,,,0.034269520990604305,0.017110687849744854,0.04922982362181706,0.025637261374728274,0.9657304790093957,0.9828893121502551,0.950770176378183,0.9743627386252717,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
1003,8,1,19.074707,13.1118164,40.0,32.0,52.0,48.0,,,28.0,,3,2,47.0,33.0,55.00000000000001,45.0,,,20.0,,47.0,33.0,20.0,,52.0,48.0,,,7.0,1.0,8.0,,3.000000000000007,3.0,,,0.08318994705576435,0.02554427320108188,0.08318994705576435,0.0,0.9168100529442357,0.9744557267989181,0.9168100529442357,1.0,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
1003,8,2,25.0097656,10.6508789,50.0,30.0,65.0,35.0,,,20.0,,3,2,59.0,30.0,60.0,40.0,,,11.0,,53.0,31.0,16.0,,56.00000000000001,44.0,,,9.0,0.0,9.0,,5.0,5.0,,,0.11065446401217424,0.043871152365593455,0.04450432706214796,0.07824798652276028,0.8893455359878257,0.9561288476344065,0.9554956729378521,0.9217520134772397,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
1003,8,3,19.527832,24.9963379,50.0,30.0,60.0,40.0,,,20.0,,3,2,44.0,37.0,55.00000000000001,45.0,,,19.0,,34.0,34.0,32.0,,56.00000000000001,44.0,,,6.0,7.0,1.0,,4.999999999999993,5.0,,,0.06416632311746721,0.042962057701503034,0.148459314342507,0.03442146416541959,0.9358336768825328,0.9570379422984969,0.851540685657493,0.9655785358345804,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
1005,8,1,21.2583,9.633545,47.0,33.0,70.0,30.0,,,20.0,,3,2,47.0,33.0,55.00000000000001,45.0,,,20.0,,47.0,33.0,20.0,,55.00000000000001,45.0,,,0.0,0.0,0.0,,14.999999999999993,15.0,,,0.0,0.1319140868736712,0.0,0.1319140868736712,1.0,0.8680859131263288,1.0,0.8680859131263288,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
1005,8,2,18.9702148,5.5,70.0,20.0,71.0,29.0,,,10.0,,3,2,59.0,30.0,60.0,40.0,,,11.0,,59.0,30.0,11.0,,62.0,38.0,,,11.0,10.0,1.0,,11.0,11.0,,,0.10402567715936735,0.09842390859029032,0.10402567715936789,0.08106699131106163,0.8959743228406326,0.9015760914097097,0.895974322840632,0.9189330086889383,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
1005,8,3,15.2165527,9.958496,67.0,22.0,63.0,37.0,,,11.0,,3,2,44.0,37.0,55.00000000000001,45.0,,,19.0,,55.00000000000001,26.0,18.0,,61.0,39.0,,,23.0,15.0,8.0,,7.999999999999993,8.0,,,0.19750681929968827,0.06911725848430898,0.10798433902932647,0.017498617951799928,0.8024931807003117,0.9308827415156911,0.8920156609706735,0.9825013820482,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
1010,8,1,136.45752,59.8256836,45.0,35.0,64.0,36.0,,,20.0,,3,2,47.0,33.0,55.00000000000001,45.0,,,20.0,,47.0,33.0,20.0,,55.00000000000001,45.0,,,2.0,2.0,0.0,,8.999999999999993,9.0,,,0.01920985857819746,0.07792013742656748,0.01920985857819746,0.07792013742656748,0.9807901414218025,0.9220798625734326,0.9807901414218025,0.9220798625734326,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
1010,8,2,36.72412,11.9411621,50.0,36.0,60.0,40.0,,,14.0,,3,2,59.0,30.0,60.0,40.0,,,11.0,,56.99999999999999,32.0,11.0,,56.99999999999999,43.0,,,9.0,6.0,3.0,,0.0,0.0,,,0.07716786936184705,0.0,0.06167299115303914,0.025858248058696683,0.922832130638153,1.0,0.9383270088469609,0.9741417519413034,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
1010,8,3,39.12451,33.7910156,45.0,38.0,56.0,44.0,,,17.0,,3,2,44.0,37.0,55.00000000000001,45.0,,,19.0,,35.0,42.0,23.0,,56.00000000000001,44.0,,,1.0,1.0,2.0,,0.9999999999999929,1.0,,,0.022126280252679594,0.008545148649198088,0.0921967057049205,0.0,0.9778737197473204,0.9914548513508019,0.9078032942950796,1.0,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
10000,8,1,15.3007813,7.75048828,40.0,35.0,60.0,40.0,,,25.0,,3,2,47.0,33.0,55.00000000000001,45.0,,,20.0,,47.0,33.0,20.0,,53.0,47.0,,,7.0,2.0,5.0,,4.999999999999993,5.0,,,0.06522006285123548,0.042962057701503034,0.06522006285123548,0.059988030512285094,0.9347799371487645,0.9570379422984969,0.9347799371487645,0.9400119694877149,6.0,4.0,10.0,6.0,3.0,9.0,10.0,9.0,6.0,6.0,4.0,3.0
10000,8,2,17.5344238,6.95019531,45.0,35.0,61.0,39.0,,,20.0,,3,2,59.0,30.0,60.0,40.0,,,11.0,,53.0,33.0,14.000000000000002,,55.00000000000001,45.0,,,14.0,5.0,9.0,,1.0,1.0,,,0.1332955035954824,0.008687014087790244,0.0800575178954609,0.05164197698777288,0.8667044964045176,0.9913129859122097,0.9199424821045391,0.9483580230122272,11.0,7.0,18.0,6.0,3.0,9.0,28.0,18.0,17.0,12.0,11.0,6.0
10000,8,3,31.8352051,9.76709,43.0,32.0,55.0,45.0,,,25.0,,3,2,44.0,37.0,55.00000000000001,45.0,,,19.0,,30.0,39.0,31.0,,54.0,46.0,,,1.0,5.0,6.0,,7.105427357601002e-15,0.0,,,0.06564734662286778,0.0,0.11493835965714799,0.008527899910057452,0.9343526533771322,1.0,0.885061640342852,0.9914721000899426,11.0,7.0,18.0,6.0,3.0,9.0,46.0,27.0,28.0,18.0,18.0,9.0
1003,9,1,17.4067383,37.60022,10.0,15.0,20.0,20.0,60.0,,75.0,,3,3,10.0,20.0,23.0,23.0,54.0,,70.0,,10.0,20.0,70.0,,24.0,20.0,56.00000000000001,,0.0,5.0,5.0,,3.0,3.0,6.0,,0.05663082905866844,0.05148320640240413,0.05663082905866844,0.04255506033085096,0.9433691709413315,0.9485167935975959,0.9433691709413315,0.957444939669149,6.0,4.0,10.0,12.0,6.0,18.0,10.0,18.0,6.0,12.0,4.0,6.0
1003,9,2,11.1241455,17.2999268,10.0,10.0,20.0,10.0,70.0,,80.0,,3,3,2.0,7.000000000000001,20.0,14.000000000000002,65.0,,91.0,,2.0,5.0,93.0,,24.0,17.0,59.0,,8.0,2.999999999999999,11.0,,0.0,4.000000000000002,5.0,,0.15959962164464328,0.055501882088518396,0.17508036829246393,0.10640236218303972,0.8404003783553567,0.9444981179114816,0.824919631707536,0.8935976378169603,11.0,7.0,18.0,12.0,6.0,18.0,28.0,36.0,17.0,24.0,11.0,12.0
1003,9,3,19.11316,14.26001,10.0,10.0,20.0,10.0,70.0,,80.0,,3,3,6.0,4.0,23.0,13.0,64.0,,90.0,,28.999999999999996,4.0,67.0,,24.0,17.0,59.0,,4.0,6.0,10.0,,3.0,3.0,6.0,,0.12389380756353684,0.05603723739938558,0.22041714965862844,0.10640236218303972,0.8761061924364631,0.9439627626006144,0.7795828503413715,0.8935976378169603,11.0,7.0,18.0,12.0,6.0,18.0,46.0,54.0,28.0,36.0,18.0,18.0
1005,9,1,11.0700684,20.1167,10.0,20.0,22.0,11.0,67.0,,70.0,,3,3,10.0,20.0,23.0,23.0,54.0,,70.0,,10.0,20.0,70.0,,23.0,23.0,54.0,,0.0,0.0,0.0,,1.0,12.0,13.0,,0.0,0.14400376077690868,0.0,0.14400376077690868,1.0,0.8559962392230913,1.0,0.8559962392230913,6.0,4.0,10.0,12.0,6.0,18.0,10.0,18.0,6.0,12.0,4.0,6.0
1005,9,2,26.2165527,13.44165,9.0,22.0,22.0,11.0,67.0,,69.0,,3,3,2.0,7.000000000000001,20.0,14.000000000000002,65.0,,91.0,,2.0,7.000000000000001,91.0,,22.0,24.0,54.0,,7.0,15.0,22.0,,2.0,3.0000000000000018,2.0,,0.24023023339592117,0.041771470558307634,0.24023023339592117,0.15128435802349716,0.7597697666040788,0.9582285294416923,0.7597697666040788,0.8487156419765028,11.0,7.0,18.0,12.0,6.0,18.0,28.0,36.0,17.0,24.0,11.0,12.0
1005,9,3,20.2749023,19.9250488,27.0,13.0,11.0,29.0,60.0,,60.0,,3,3,6.0,4.0,23.0,13.0,64.0,,90.0,,28.000000000000004,10.0,62.0,,32.0,21.0,47.0,,21.0,9.0,30.0,,12.0,16.0,4.0,,0.3033396651469253,0.19653069579806678,0.039990012840212044,0.22128954812162666,0.6966603348530747,0.8034693042019332,0.9600099871597879,0.7787104518783734,11.0,7.0,18.0,12.0,6.0,18.0,46.0,54.0,28.0,36.0,18.0,18.0
1010,9,1,14.6918945,53.6826172,10.0,20.0,30.0,15.0,55.0,,70.0,,3,3,10.0,20.0,23.0,23.0,54.0,,70.0,,10.0,20.0,70.0,,23.0,23.0,54.0,,0.0,0.0,0.0,,7.0,8.0,1.0,,0.0,0.0974555062143417,0.0,0.0974555062143417,1.0,0.9025444937856583,1.0,0.9025444937856583,6.0,4.0,10.0,12.0,6.0,18.0,10.0,18.0,6.0,12.0,4.0,6.0
1010,9,2,32.29883,36.95117,5.0,15.0,18.0,12.0,70.0,,80.0,,3,3,2.0,7.000000000000001,20.0,14.000000000000002,65.0,,91.0,,2.0,7.000000000000001,91.0,,21.0,20.0,59.0,,3.0,7.999999999999999,11.0,,2.0,2.0000000000000018,5.0,,0.1344671633174039,0.03991375456154973,0.1344671633174039,0.10728877909608059,0.8655328366825961,0.9600862454384502,0.8655328366825961,0.8927112209039194,11.0,7.0,18.0,12.0,6.0,18.0,28.0,36.0,17.0,24.0,11.0,12.0
1010,9,3,45.65918,35.1167,11.0,11.0,23.0,12.0,65.0,,78.0,,3,3,6.0,4.0,23.0,13.0,64.0,,90.0,,17.0,7.000000000000001,76.0,,24.0,18.0,57.99999999999999,,5.0,7.0,12.0,,0.0,1.0,1.0,,0.14397687475873136,0.013125070927373387,0.08944264497593056,0.07662742823729117,0.8560231252412687,0.9868749290726266,0.9105573550240694,0.9233725717627088,11.0,7.0,18.0,12.0,6.0,18.0,46.0,54.0,28.0,36.0,18.0,18.0
10000,9,1,27.6673584,22.8179932,6.0,12.0,13.0,33.0,54.0,,82.0,,3,3,10.0,20.0,23.0,23.0,54.0,,70.0,,10.0,20.0,70.0,,22.0,18.0,60.0,,4.0,8.0,12.0,,10.0,10.0,0.0,,0.11981780712830634,0.12894565844061376,0.11981780712830634,0.16040837128378127,0.8801821928716936,0.8710543415593862,0.8801821928716936,0.8395916287162187,6.0,4.0,10.0,12.0,6.0,18.0,10.0,18.0,6.0,12.0,4.0,6.0
10000,9,2,22.6523438,30.7518311,10.0,27.0,13.0,27.0,60.0,,63.0,,3,3,2.0,7.000000000000001,20.0,14.000000000000002,65.0,,91.0,,1.0,4.0,95.0,,22.0,27.0,50.0,,8.0,20.0,28.0,,7.0,12.999999999999998,5.0,,0.29113795288562405,0.14607924346433035,0.35124756113200556,0.10845477033160031,0.708862047114376,0.8539207565356697,0.6487524388679944,0.8915452296683997,11.0,7.0,18.0,12.0,6.0,18.0,28.0,36.0,17.0,24.0,11.0,12.0
10000,9,3,29.6188965,23.5181885,0.0,20.0,23.0,35.0,42.0,,80.0,,3,3,6.0,4.0,23.0,13.0,64.0,,90.0,,31.0,12.0,56.99999999999999,,18.0,22.0,60.0,,6.0,16.0,10.0,,0.0,22.0,22.0,,0.2722501514938964,0.23313285340446266,0.41986125648354483,0.15655663246509344,0.7277498485061036,0.7668671465955373,0.5801387435164551,0.8434433675349066,11.0,7.0,18.0,12.0,6.0,18.0,46.0,54.0,28.0,36.0,18.0,18.0
1003,10,1,26.7849121,14.6445313,25.0,50.0,25.0,50.0,25.0,,25.0,,3,3,20.0,70.0,23.0,54.0,23.0,,10.0,,20.0,70.0,10.0,,27.0,42.0,30.0,,5.0,20.0,15.0,,2.0,4.0,2.0,,0.19503982425788835,0.03400465534436373,0.19503982425788785,0.06659999713783031,0.8049601757421116,0.9659953446556363,0.8049601757421121,0.9334000028621697,6.0,4.0,10.0,12.0,6.0,18.0,10.0,18.0,6.0,12.0,4.0,6.0
1003,10,2,18.0202637,36.50757,22.0,60.0,18.0,64.0,18.0,,18.0,,3,3,7.000000000000001,91.0,14.000000000000002,65.0,20.0,,2.0,,12.0,82.0,6.0,,25.0,48.0,27.0,,15.0,31.0,16.0,,3.9999999999999982,1.0,2.0,,0.32497116557045563,0.04700162855439894,0.2139070262365499,0.13761072508789526,0.6750288344295443,0.9529983714456011,0.7860929737634501,0.8623892749121047,11.0,7.0,18.0,12.0,6.0,18.0,28.0,36.0,17.0,24.0,11.0,12.0
1003,10,3,10.20459,16.3657227,10.0,80.0,10.0,70.0,20.0,,10.0,,3,3,2.0,97.0,11.0,68.0,20.0,,0.0,,9.0,87.0,4.0,,17.0,59.0,24.0,,8.0,17.0,10.0,,1.0,2.0,0.0,,0.27821115209723873,0.016109719567277685,0.10406752935366334,0.10640236218303971,0.7217888479027612,0.9838902804327223,0.8959324706463366,0.8935976378169603,11.0,7.0,18.0,12.0,6.0,18.0,46.0,54.0,28.0,36.0,18.0,18.0
1005,10,1,15.2416992,34.7167969,20.0,70.0,11.0,22.0,67.0,,10.0,,3,3,20.0,70.0,23.0,54.0,23.0,,10.0,,20.0,70.0,10.0,,23.0,54.0,23.0,,0.0,0.0,0.0,,12.0,32.0,44.0,,0.0,0.38310565107589245,1.2655881051540659e-08,0.38310565107589245,1.0,0.6168943489241075,0.999999987344119,0.6168943489241075,6.0,4.0,10.0,12.0,6.0,18.0,10.0,18.0,6.0,12.0,4.0,6.0
1005,10,2,17.1999512,12.0166016,17.0,73.0,11.0,22.0,67.0,,10.0,,3,3,7.000000000000001,91.0,14.000000000000002,65.0,20.0,,2.0,,7.000000000000001,91.0,2.0,,21.0,56.00000000000001,23.0,,10.0,18.0,8.0,,3.0000000000000018,43.0,47.0,,0.208889444174758,0.4230599886077014,0.208889444174758,0.3844056056931699,0.791110555825242,0.5769400113922987,0.791110555825242,0.61559439430683,11.0,7.0,18.0,12.0,6.0,18.0,28.0,36.0,17.0,24.0,11.0,12.0
1005,10,3,27.55835,15.4250488,14.0,80.0,10.0,20.0,70.0,,6.0,,3,3,2.0,97.0,11.0,68.0,20.0,,0.0,,6.0,92.0,2.0,,19.0,59.0,22.0,,12.0,17.0,6.0,,1.0,48.0,50.0,,0.2699550752455069,0.45506674251903123,0.14980598718319635,0.4216271124384075,0.7300449247544931,0.5449332574809688,0.8501940128168036,0.5783728875615926,11.0,7.0,18.0,12.0,6.0,18.0,46.0,54.0,28.0,36.0,18.0,18.0
