participantID,instanceName,seqBall,responseTimeUrn,responseTimeColour,age,sex,probSubject,bayesFamaliar,bayesInExp,uA_r,uB_r,cB_r,cW_r,cP_r,cG_r,uC_r,uD_r,urns,colours,uA_c,uB_c,cB_c,cW_c,cP_c,cG_c,uC_c,uD_c,uA_s,uB_s,uC_s,uD_s,cB_s,cW_s,cP_s,cG_s,diff_uA,diff_uB,diff_uC,diff_uD,diff_cB,diff_cW,diff_cP,diff_cG,JSD_U_rc,JSD_C_rc,JSD_U_rs,JSD_C_rs,DQ_U_o,DQ_C_o,DQ_U_s,DQ_C_s,EWCC_u,MDCC_u,CC_u,EWCC_c,MDCC_c,CC_c,ACC_u,ACC_c,AEWCC_u,AEWCC_c,AMDCC_u,AMDCC_c,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3
20,1,3,17.1992188,26.0175781,20,Female,No,Yes,Never,22.0,78.0,21.0,79.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,17.0,83.0,,,39.0,61.0,,,8.0,8.0,,,21.0,21.000000000000007,,,0.0775704286199891,0.19337197201721465,0.05365192784259616,0.16777888726687948,0.9224295713800109,0.8066280279827853,0.9463480721574038,0.8322211127331205,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
21,1,1,26.9833984,57.9834,18,Female,No,No,Not Applicable,30.0,70.0,45.0,55.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,3.0,2.999999999999993,,,0.0,0.025699821112529157,0.0,0.025699821112529157,1.0,0.9743001788874709,1.0,0.9743001788874709,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
21,1,2,103.7168,6.100586,18,Female,No,No,Not Applicable,45.0,55.0,45.0,55.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,48.0,52.0,,,5.0,5.0,,,5.0,5.0,,,0.04252825000991628,0.04252825000991628,0.04252825000991628,0.02554427320108188,0.9574717499900838,0.9574717499900838,0.9574717499900838,0.9744557267989181,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
21,1,3,35.0839844,21.9667969,18,Female,No,No,Not Applicable,25.0,75.0,30.0,70.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,26.0,74.0,,,40.0,60.0,,,5.0,5.0,,,12.0,12.000000000000007,,,0.04757800384319476,0.10635220789113521,0.009743272130429788,0.08914767822445263,0.9524219961568052,0.8936477921088648,0.9902567278695702,0.9108523217755473,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
22,1,1,8.733398,9.26709,25,Female,No,Yes,Sometimes,25.0,75.0,55.0,45.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,40.0,60.0,,,5.0,5.0,,,13.0,12.999999999999993,,,0.04757800384319476,0.11061878368468632,0.04757800384319476,0.1278020141530312,0.9524219961568052,0.8893812163153136,0.9524219961568052,0.8721979858469688,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
22,1,2,28.1167,10.4501953,25,Female,No,Yes,Sometimes,73.0,27.0,58.0,42.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,44.0,56.00000000000001,,,59.0,41.0,,,23.0,23.0,,,8.0,8.0,,,0.2019025327217748,0.0682018423754005,0.25204242915498115,0.008618753605971686,0.7980974672782252,0.9317981576245995,0.7479575708450188,0.9913812463940284,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
22,1,3,30.4335938,2.03320313,25,Female,No,Yes,Sometimes,33.0,67.0,58.0,42.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,54.0,46.0,,,43.0,56.99999999999999,,,3.0,3.0,,,16.0,15.999999999999993,,,0.027429929622222467,0.13618408484968564,0.18061630467920134,0.12764559506451775,0.9725700703777775,0.8638159151503144,0.8193836953207987,0.8723544049354822,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
24,1,1,16.3667,34.3667,32,Male,Yes,No,Never,30.0,70.0,33.0,67.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,9.0,9.000000000000007,,,0.0,0.07901815625711849,0.0,0.07901815625711849,1.0,0.9209818437428815,1.0,0.9209818437428815,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
24,1,2,76.80029,88.5,32,Male,Yes,No,Never,67.0,33.0,37.0,63.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,56.99999999999999,43.0,,,17.0,17.0,,,13.0,13.0,,,0.14692950152911965,0.11152851192593731,0.14692950152911965,0.17075720668465685,0.8530704984708803,0.8884714880740627,0.8530704984708803,0.8292427933153431,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
24,1,3,88.7832,28.1333,32,Male,Yes,No,Never,37.0,63.0,30.0,70.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,47.0,53.0,,,45.0,55.00000000000001,,,7.0,7.0,,,12.0,12.000000000000007,,,0.0630237685655227,0.10635220789113521,0.0861223223458977,0.1319140868736712,0.9369762314344773,0.8936477921088648,0.9138776776541023,0.8680859131263288,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
25,1,1,8.700195,12.2163086,29,Male,Yes,Yes,Sometimes,70.0,30.0,50.0,50.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,57.99999999999999,42.0,,,40.0,40.0,,,8.0,7.999999999999993,,,0.34454187085071,0.0682018423754005,0.34454187085071,0.0682018423754005,0.65545812914929,0.9317981576245995,0.65545812914929,0.9317981576245995,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
25,1,2,11.4165039,12.1499023,29,Male,Yes,Yes,Sometimes,60.0,40.0,55.0,45.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,84.0,16.0,,,54.0,46.0,,,10.0,10.0,,,5.0,5.0,,,0.0854351026245885,0.04252825000991628,0.2298276223879831,0.008527899910057452,0.9145648973754115,0.9574717499900838,0.7701723776120168,0.9914721000899426,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
25,1,3,15.4003906,14.7333984,29,Male,Yes,Yes,Sometimes,45.0,55.0,43.0,57.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,39.0,61.0,,,48.0,52.0,,,15.0,15.0,,,1.0,0.9999999999999929,,,0.1319140868736712,0.008590489910300009,0.05164197698777288,0.0426483867670548,0.8680859131263288,0.9914095100897,0.9483580230122272,0.9573516132329452,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
26,1,1,17.40039,13.2998047,29,Female,No,No,Not Applicable,30.0,70.0,30.0,70.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,12.0,12.000000000000007,,,0.0,0.10635220789113521,0.0,0.10635220789113521,1.0,0.8936477921088648,1.0,0.8936477921088648,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
26,1,2,22.1835938,9.066406,29,Female,No,No,Not Applicable,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
26,1,3,9.1171875,10.0166016,29,Female,No,No,Not Applicable,40.0,60.0,30.0,70.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,46.0,54.0,,,10.0,10.0,,,12.0,12.000000000000007,,,0.08914767822445263,0.10635220789113521,0.08914767822445263,0.14038288072567964,0.9108523217755473,0.8936477921088648,0.9108523217755473,0.8596171192743204,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
27,1,1,33.3164063,35.8667,25,Male,Yes,Yes,Sometimes,30.0,70.0,38.0,62.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,4.0,4.000000000000007,,,0.0,0.034679040135102625,0.0,0.034679040135102625,1.0,0.9653209598648974,1.0,0.9653209598648974,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
27,1,2,29.699707,27.0,25,Male,Yes,Yes,Sometimes,40.0,60.0,45.0,55.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,46.0,54.0,,,10.0,10.0,,,5.0,5.0,,,0.0854351026245885,0.04252825000991628,0.0854351026245885,0.008527899910057452,0.9145648973754115,0.9574717499900838,0.9145648973754115,0.9914721000899426,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
27,1,3,15.2333984,14.6333008,25,Male,Yes,Yes,Sometimes,36.0,64.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,22.0,78.0,,,44.0,56.00000000000001,,,6.0,6.0,,,0.0,7.105427357601002e-15,,,0.054215574668495935,0.0,0.13151387847172502,0.01715602084007715,0.9457844253315041,1.0,0.868486121528275,0.9828439791599228,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
28,1,1,37.5834961,37.0332031,26,Female,No,No,Not Applicable,40.0,60.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,46.0,54.0,,,10.0,10.0,,,0.0,7.105427357601002e-15,,,0.08914767822445263,0.0,0.08914767822445263,0.034225053617428655,0.9108523217755473,1.0,0.9108523217755473,0.9657749463825713,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
28,1,2,8.399902,32.6499023,26,Female,No,No,Not Applicable,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,61.0,39.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.09409693362605075,0.0,1.0,1.0,0.9059030663739492,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
28,1,3,12.3500977,48.8330078,26,Female,No,No,Not Applicable,25.0,75.0,36.0,64.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,40.0,60.0,,,5.0,5.0,,,6.0,6.000000000000007,,,0.04757800384319476,0.05225903137749775,0.04757800384319476,0.035001862396436226,0.9524219961568052,0.9477409686225022,0.9524219961568052,0.9649981376035638,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
29,1,1,10.9667969,17.2998047,25,Female,Yes,No,Never,30.0,70.0,53.0,47.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,11.0,10.999999999999993,,,0.0,0.09363833211945662,0.0,0.09363833211945662,1.0,0.9063616678805434,1.0,0.9063616678805434,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
29,1,2,12.8662109,3.883789,25,Female,Yes,No,Never,70.0,30.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,57.99999999999999,42.0,,,20.0,20.0,,,0.0,0.0,,,0.17408372939284805,0.0,0.17408372939284805,0.0682018423754005,0.8259162706071519,1.0,0.8259162706071519,0.9317981576245995,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
29,1,3,1.71679688,1.18359375,25,Female,Yes,No,Never,70.0,30.0,50.0,50.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,50.0,50.0,,,57.99999999999999,42.0,,,40.0,40.0,,,8.0,7.999999999999993,,,0.34454187085071,0.0682018423754005,0.17408372939284805,0.0682018423754005,0.65545812914929,0.9317981576245995,0.8259162706071519,0.9317981576245995,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
30,1,1,15.5996094,27.1171875,21,Male,Yes,Yes,Never,70.0,30.0,58.0,42.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,57.99999999999999,42.0,,,40.0,40.0,,,16.0,15.999999999999993,,,0.34454187085071,0.13618408484968564,0.34454187085071,0.0,0.65545812914929,0.8638159151503144,0.65545812914929,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
30,1,2,15.1835938,5.616211,21,Male,Yes,Yes,Never,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,84.0,16.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.3126844982717316,0.0,1.0,1.0,0.6873155017282684,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
30,1,3,8.766602,16.5664063,21,Male,Yes,Yes,Never,60.0,40.0,59.0,41.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,54.0,46.0,,,30.0,30.0,,,17.0,16.999999999999993,,,0.25817379252187395,0.14474350468992644,0.25817379252187395,0.04283925217510244,0.7418262074781261,0.8552564953100735,0.7418262074781261,0.9571607478248976,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
31,1,1,14.6660156,28.88379,22,Male,No,Yes,Sometimes,30.0,70.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,0.0,7.105427357601002e-15,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
31,1,2,15.0830078,12.1669922,22,Male,No,Yes,Sometimes,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
31,1,3,11.8662109,15.5,22,Male,No,Yes,Sometimes,60.0,40.0,54.0,46.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,54.0,46.0,,,30.0,30.0,,,12.0,11.999999999999993,,,0.25817379252187395,0.102124282461431,0.25817379252187395,0.0,0.7418262074781261,0.897875717538569,0.7418262074781261,1.0,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
32,1,1,56.5830078,44.75,29,Male,Yes,Yes,Sometimes,30.0,70.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,0.0,7.105427357601002e-15,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
32,1,2,47.0,22.6000977,29,Male,Yes,Yes,Sometimes,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
32,1,3,105.4668,22.3667,29,Male,Yes,Yes,Sometimes,30.0,70.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,0.0,7.105427357601002e-15,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
33,1,1,19.0498047,27.5332031,22,Female,No,No,Not Applicable,30.0,70.0,70.0,30.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,28.0,27.999999999999993,,,0.0,0.2412781052849234,0.0,0.2412781052849234,1.0,0.7587218947150766,1.0,0.7587218947150766,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
33,1,2,21.90625,4.08398438,22,Female,No,No,Not Applicable,38.0,62.0,70.0,30.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,45.0,55.00000000000001,,,12.0,12.0,,,20.0,20.0,,,0.10279353145458987,0.17408372939284805,0.10279353145458987,0.21604533323803896,0.8972064685454101,0.8259162706071519,0.8972064685454101,0.783954666761961,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
33,1,3,7.58398438,12.5996094,22,Female,No,No,Not Applicable,33.0,67.0,38.0,62.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,21.0,79.0,,,43.0,56.99999999999999,,,3.0,3.0,,,4.0,4.000000000000007,,,0.027429929622222467,0.034679040135102625,0.11515242009039607,0.04326476320997873,0.9725700703777775,0.9653209598648974,0.8848475799096039,0.9567352367900213,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
34,1,1,13.3496094,14.9335938,36,Female,No,No,Never,30.0,70.0,30.0,70.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,12.0,12.000000000000007,,,0.0,0.10635220789113521,0.0,0.10635220789113521,1.0,0.8936477921088648,1.0,0.8936477921088648,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
34,1,2,20.88379,15.5830078,36,Female,No,No,Never,50.0,50.0,50.0,50.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,50.0,50.0,,,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
34,1,3,20.2832031,15.2001953,36,Female,No,No,Never,40.0,60.0,30.0,70.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,46.0,54.0,,,10.0,10.0,,,12.0,12.000000000000007,,,0.08914767822445263,0.10635220789113521,0.08914767822445263,0.14038288072567964,0.9108523217755473,0.8936477921088648,0.9108523217755473,0.8596171192743204,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
35,1,1,12.6005859,25.7998047,28,Female,No,No,Never,30.0,70.0,31.0,69.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,11.0,11.000000000000007,,,0.0,0.09716878602430852,0.0,0.09716878602430852,1.0,0.9028312139756914,1.0,0.9028312139756914,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
35,1,2,26.3833,12.5664063,28,Female,No,No,Never,54.0,46.0,65.0,35.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,52.0,48.0,,,4.0,4.0,,,15.0,15.0,,,0.03400465534436373,0.12912875332566442,0.03400465534436373,0.11222597348258061,0.9659953446556363,0.8708712466743356,0.9659953446556363,0.8877740265174194,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
35,1,3,15.9169922,35.1333,28,Female,No,No,Never,40.0,60.0,35.0,65.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,33.0,67.0,,,46.0,54.0,,,10.0,10.0,,,7.0,7.000000000000007,,,0.08914767822445263,0.0611226277166059,0.06178159973645164,0.09527393316310047,0.9108523217755473,0.9388773722833941,0.9382184002635483,0.9047260668368995,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
37,1,1,28.2832031,17.5,25,Male,Yes,No,Not Applicable,43.0,57.0,43.0,57.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,47.0,53.0,,,13.0,13.0,,,1.0,0.9999999999999929,,,0.1149020516717903,0.008590489910300009,0.1149020516717903,0.0341488083903164,0.8850979483282098,0.9914095100897,0.8850979483282098,0.9658511916096836,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
37,1,2,7.79980469,8.016602,25,Male,Yes,No,Not Applicable,57.0,43.0,58.0,42.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,64.0,36.0,,,53.0,47.0,,,7.0,7.0,,,8.0,8.0,,,0.059623705817541464,0.0682018423754005,0.06083931686363128,0.04273482619214037,0.9403762941824585,0.9317981576245995,0.9391606831363687,0.9572651738078596,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
37,1,3,13.6503906,3.95019531,25,Male,Yes,No,Not Applicable,45.0,55.0,58.0,42.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,36.0,64.0,,,48.0,52.0,,,15.0,15.0,,,16.0,15.999999999999993,,,0.1319140868736712,0.13618408484968564,0.07792013742656748,0.08515793006709292,0.8680859131263288,0.8638159151503144,0.9220798625734326,0.9148420699329071,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
38,1,1,19.6489258,13.6831055,27,Female,Yes,No,Never,50.0,50.0,50.0,50.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,50.0,50.0,,,20.0,20.0,,,8.0,7.999999999999993,,,0.17408372939284805,0.0682018423754005,0.17408372939284805,0.0,0.8259162706071519,0.9317981576245995,0.8259162706071519,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
38,1,2,13.33252,11.4663086,27,Female,Yes,No,Never,70.0,30.0,40.0,60.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,70.0,30.0,,,57.99999999999999,42.0,,,20.0,20.0,,,10.0,10.0,,,0.17408372939284805,0.0854351026245885,0.0,0.15332709156782706,0.8259162706071519,0.9145648973754115,1.0,0.8466729084321729,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
38,1,3,24.2490234,21.9492188,27,Female,Yes,No,Never,30.0,70.0,55.0,45.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,50.0,50.0,,,42.0,57.99999999999999,,,0.0,0.0,,,13.0,12.999999999999993,,,0.0,0.11061878368468632,0.17408372939284805,0.11061878368468632,1.0,0.8893812163153136,0.8259162706071519,0.8893812163153136,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
39,1,1,13.6669922,45.5166,22,Male,Yes,Yes,Sometimes,30.0,70.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,0.0,7.105427357601002e-15,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
39,1,2,13.8330078,68.15039,22,Male,Yes,Yes,Sometimes,40.0,60.0,46.0,54.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,46.0,54.0,,,10.0,10.0,,,4.0,4.0,,,0.0854351026245885,0.03400465534436373,0.0854351026245885,0.0,0.9145648973754115,0.9659953446556363,0.9145648973754115,1.0,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
39,1,3,7.79980469,13.03418,22,Male,Yes,Yes,Sometimes,35.0,65.0,44.0,56.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,22.0,78.0,,,44.0,56.00000000000001,,,5.0,5.0,,,2.0,1.999999999999993,,,0.04535025058447101,0.01715602084007715,0.12270595247377589,0.0,0.954649749415529,0.9828439791599228,0.8772940475262241,1.0,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
40,1,1,7.65014648,8.216553,20,Male,Yes,Yes,Sometimes,30.0,70.0,40.0,60.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,2.0,2.000000000000007,,,0.0,0.017269163664255252,0.0,0.017269163664255252,1.0,0.9827308363357448,1.0,0.9827308363357448,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
40,1,2,8.550049,7.31665039,20,Male,Yes,Yes,Sometimes,45.0,55.0,45.0,55.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,48.0,52.0,,,5.0,5.0,,,5.0,5.0,,,0.04252825000991628,0.04252825000991628,0.04252825000991628,0.02554427320108188,0.9574717499900838,0.9574717499900838,0.9574717499900838,0.9744557267989181,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
40,1,3,5.966797,5.366699,20,Male,Yes,Yes,Sometimes,40.0,60.0,39.0,61.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,26.0,74.0,,,46.0,54.0,,,10.0,10.0,,,3.0,3.000000000000007,,,0.08914767822445263,0.025954723440154842,0.12679861713001578,0.06016036037565985,0.9108523217755473,0.9740452765598452,0.8732013828699843,0.9398396396243401,6.0,4.0,10.0,4.0,2.0,6.0,25.0,18.0,15.0,12.0,10.0,6.0,0,0,1
41,1,1,9.633789,21.5498047,22,Female,No,No,Never,30.0,70.0,42.0,58.0,,,,,2,2,30.0,70.0,42.0,57.99999999999999,,,,,30.0,70.0,,,42.0,57.99999999999999,,,0.0,0.0,,,0.0,7.105427357601002e-15,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,2.0,5.0,4.0,2.0,6.0,5.0,6.0,3.0,4.0,2.0,2.0,1,0,0
41,1,2,5.25,14.75,22,Female,No,No,Never,37.0,63.0,52.0,48.0,,,,,2,2,50.0,50.0,50.0,50.0,,,,,50.0,50.0,,,45.0,55.00000000000001,,,13.0,13.0,,,2.0,2.0,,,0.11152851192593731,0.01699040185542936,0.11152851192593731,0.059503737891877156,0.8884714880740627,0.9830095981445707,0.8884714880740627,0.9404962621081229,6.0,4.0,10.0,4.0,2.0,6.0,15.0,12.0,9.0,8.0,6.0,4.0,0,1,0
