ACC_c,ACC_u,AEWCC_c,AEWCC_u,AMDCC_c,AMDCC_u,CC_c,CC_u,Chosen Urn,DQ_C_o,DQ_C_s,DQ_U_o,DQ_U_s,DV_bayesInExp,DV_seqBall_1,DV_seqBall_2,DV_seqBall_3,EWCC_c,EWCC_u,H_c,H_p,H_r,H_s,JSD_C_priorVpos,JSD_C_rc,JSD_C_rs,JSD_U_ct,JSD_U_priorVpos,JSD_U_rc,JSD_U_rs,JSD_U_rt,JSD_U_st,MDCC_c,MDCC_u,MSE_ff_RvC,MSE_hsi_RvC,MSE_hsi_RvT,MSE_hsi_SvT,MSE_hsi_TvC,MSE_hsi_TvR,MSE_hsi_diff_TvR_TvC,age,bayesFamaliar,bayesInExp,cB_c,cB_r,cB_s,cG_c,cG_r,cG_s,cP_c,cP_r,cP_s,cW_c,cW_r,cW_s,colours,diff_cB,diff_cG,diff_cP,diff_cW,diff_uA,diff_uB,diff_uC,diff_uD,instanceName,instanceSeq,participantID,prior_cB,prior_cG,prior_cP,prior_cW,prior_uA,prior_uB,prior_uC,prior_uD,probSubject,responseTimeColour,responseTimeUrn,seqBall,sex,totalBalls,totalBalls_B,totalBalls_G,totalBalls_P,totalBalls_W,uA_c,uA_r,uA_s,uA_t,uB_c,uB_r,uB_s,uB_t,uC_c,uC_r,uC_s,uC_t,uD_c,uD_r,uD_s,uD_t,urns
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.948516793597596,0.9458045518866594,0.9202734559652876,0.9202734559652876,No,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.8567796494470399,1.855450810560131,0.070281513476667,0.0514832064024041,0.0541954481133406,0.6580576442050863,0.203393270999106,0.0797265440347124,0.0797265440347124,0.665358621228748,0.6580576442050863,12.0,10.0,9.0,13.499999999999998,1487.5,1446.0,1446.0,1487.5,41.5,34,No,Not Applicable,23.0,20.0,22.0,27.0,30.0,28.000000000000004,23.0,20.0,24.0,27.0,30.0,26.0,4,3.0,3.0,3.0,3.0,4.000000000000002,1.0,5.999999999999998,1.0,17,9,75,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,Yes,40.5498047,55.5668945,2,Female,40,10,10.0,10.0,10,14.000000000000002,10.0,14.000000000000002,0,36.0,35.0,36.0,100,14.000000000000002,20.0,14.000000000000002,0,36.0,35.0,36.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.91926292500819,0.905667414181068,0.8164881359462427,0.8354493053824724,No,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.5128876215181606,1.6585773886601416,0.070954594865523,0.0807370749918098,0.0943325858189318,0.72527452152899,0.1804757854901226,0.1835118640537573,0.1645506946175275,0.665358621228748,0.740806952380577,12.0,10.0,23.5,44.5,1662.5,2145.5,2097.0,1662.5,-434.5,34,No,Not Applicable,18.0,13.0,19.0,32.0,40.0,31.0,26.0,25.0,25.0,24.0,22.0,25.0,4,5.0,8.0,1.0,2.0,5.0,8.0,5.0,8.0,17,9,75,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,Yes,48.2832031,63.7334,3,Female,40,10,10.0,10.0,10,5.0,0.0,4.0,0,27.0,35.0,25.0,100,15.0,20.0,21.0,0,53.0,45.0,50.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.9296189488669512,0.9296189488669512,1.0,1.0,No,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.8464393446710157,1.8464393446710157,0.0703810511330489,0.0703810511330489,0.0703810511330489,0.7810163551494856,0.2005033225314282,0.0,0.0,0.7810163551494856,0.7810163551494856,12.0,6.0,17.000000000000007,0.0,2250.0,2250.0,2250.0,2250.0,0.0,35,No,Never,20.0,25.0,20.0,30.0,25.0,30.0,28.000000000000004,25.0,28.000000000000004,22.0,25.0,22.0,4,5.0,5.0,3.0000000000000036,3.0,0.0,0.0,0.0,0.0,17,9,77,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,No,29.3164063,21.4501953,1,Female,40,10,10.0,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,100,30.0,30.0,30.0,0,40.0,40.0,40.0,0,4
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.9081098686697942,0.9129085836824008,0.796606729000894,0.796606729000894,No,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.8464393446710157,1.855450810560131,0.070281513476667,0.0918901313302058,0.087091416317599,0.6580576442050863,0.203393270999106,0.203393270999106,0.203393270999106,0.7810163551494856,0.6580576442050863,12.0,10.0,29.0,136.0,2250.0,1446.0,1446.0,2250.0,804.0,35,No,Never,23.0,30.0,24.0,27.0,20.0,26.0,23.0,20.0,24.0,27.0,30.0,26.0,4,7.0,7.0,3.0,3.0,15.999999999999998,16.0,4.000000000000002,4.0,17,9,77,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,No,48.0668945,25.449707,2,Female,40,10,10.0,10.0,10,14.000000000000002,30.0,14.000000000000002,0,36.0,20.0,36.0,100,14.000000000000002,10.0,14.000000000000002,0,36.0,40.0,36.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.9140869151223672,0.9296189488669512,0.7929169751881295,0.8337027447681368,No,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.8394910703001341,1.571056728341678,0.070954594865523,0.0859130848776326,0.0703810511330489,0.72527452152899,0.1804757854901226,0.2070830248118704,0.1662972552318632,0.8238859813499594,0.8252120137335626,12.0,10.0,25.0,102.0,2525.0,2839.25,2097.0,2525.0,428.0,35,No,Never,18.0,25.0,20.0,32.0,25.0,30.0,26.0,25.0,28.000000000000004,24.0,25.0,22.0,4,7.0,7.0,1.0,1.0,10.0,12.0,10.0,8.0,17,9,77,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,No,17.25,44.1333,3,Female,40,10,10.0,10.0,10,5.0,15.0,12.0,0,27.0,15.0,15.0,100,15.0,25.0,12.0,0,53.0,45.0,62.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.7590859553890101,0.7850946464568005,0.9092115584964526,0.9092115584964526,No,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.7427376486136672,1.8464393446710157,0.0703810511330489,0.2409140446109898,0.2149053535431995,0.7810163551494856,0.2005033225314282,0.0907884415035473,0.0907884415035473,0.8238859813499594,0.7810163551494856,12.0,6.0,169.5,37.5,2612.5,2250.0,2250.0,2612.5,362.5,22,Yes,Never,20.0,5.0,18.0,30.0,50.0,32.0,28.000000000000004,30.0,28.999999999999996,22.0,15.0,21.0,4,15.0,20.0,1.9999999999999964,7.0,0.0,5.0,5.0,10.0,17,1,79,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,Yes,64.2668457,57.083374,1,Female,40,10,10.0,10.0,10,10.0,10.0,10.0,0,20.0,15.0,20.0,100,30.0,25.0,30.0,0,40.0,50.0,40.0,0,4
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.7223687329240507,0.7494565133918973,0.8658713925770991,0.9327104941314426,No,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.7427376486136672,1.7869824454852385,0.070281513476667,0.2776312670759494,0.2505434866081026,0.6580576442050863,0.203393270999106,0.1341286074229008,0.0672895058685574,0.740806952380577,0.7197255445893096,12.0,10.0,231.5,83.5,2112.5,1933.25,1446.0,2112.5,666.5,22,Yes,Never,23.0,5.0,20.0,27.0,50.0,31.0,23.0,15.0,26.0,27.0,30.0,25.0,4,18.0,23.0,8.0,3.0,4.000000000000002,11.0,0.9999999999999982,14.0,17,1,79,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,Yes,26.43335,47.166748,2,Female,40,10,10.0,10.0,10,14.000000000000002,10.0,14.000000000000002,0,36.0,25.0,28.000000000000004,100,14.000000000000002,15.0,12.0,0,36.0,50.0,47.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.764023700275523,0.7494565133918973,0.9180212305123476,0.8282116039741718,No,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.7427376486136672,1.3809736066352332,0.070954594865523,0.2359762997244769,0.2505434866081026,0.72527452152899,0.1804757854901226,0.0819787694876524,0.1717883960258281,0.740806952380577,0.8150454697213957,12.0,10.0,162.5,9.5,2112.5,2911.5,2097.0,2112.5,15.5,22,Yes,Never,18.0,5.0,20.0,32.0,50.0,31.0,26.0,15.0,26.0,24.0,30.0,25.0,4,13.0,18.0,11.0,6.0,5.0,2.0,0.0,3.0,17,1,79,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,Yes,5.53344727,5.85009766,3,Female,40,10,10.0,10.0,10,5.0,10.0,3.0,0,27.0,25.0,16.0,100,15.0,15.0,15.0,0,53.0,50.0,66.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.8327723589645472,0.8640724581521538,0.7921726666583602,0.7921726666583602,Yes,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.7943555277239804,1.8464393446710157,0.0703810511330489,0.1672276410354528,0.1359275418478461,0.7810163551494856,0.2005033225314282,0.2078273333416398,0.2078273333416398,0.764667115171108,0.7810163551494856,12.0,6.0,93.5,192.5,2217.5,2250.0,2250.0,2217.5,-32.5,23,Yes,Sometimes,20.0,32.0,23.0,30.0,16.0,28.000000000000004,28.000000000000004,33.0,28.999999999999996,22.0,19.0,21.0,4,12.0,14.0,4.9999999999999964,3.0,1.0,2.0,18.0,21.0,17,7,80,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,No,96.6167,43.550293,1,Female,40,10,10.0,10.0,10,10.0,11.0,10.0,0,20.0,22.0,20.0,100,30.0,48.0,30.0,0,40.0,19.0,40.0,0,4
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.9204845250405989,0.9514826245875404,0.8041209427240258,0.8416366568760771,Yes,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.9261207468426809,1.8795565951000934,0.070281513476667,0.0795154749594011,0.0485173754124595,0.6580576442050863,0.203393270999106,0.1958790572759741,0.1583633431239228,0.665358621228748,0.6076734413743661,12.0,10.0,22.5,128.5,1437.5,1089.5,1446.0,1437.5,-8.5,23,Yes,Sometimes,23.0,25.0,28.000000000000004,27.0,20.0,23.0,23.0,22.0,21.0,27.0,33.0,28.999999999999996,4,2.0,7.0,1.0,6.0,15.999999999999998,1.0,0.9999999999999982,16.0,17,7,80,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,No,44.3173828,59.3833,2,Female,40,10,10.0,10.0,10,14.000000000000002,30.0,16.0,0,36.0,35.0,43.0,100,14.000000000000002,15.0,23.0,0,36.0,20.0,18.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.8566216496752411,0.9514826245875404,0.638065594005797,0.7876438058054999,Yes,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.9261207468426809,1.9014395506997466,0.070954594865523,0.1433783503247589,0.0485173754124595,0.72527452152899,0.1804757854901226,0.361934405994203,0.2123561941945001,0.665358621228748,0.6949362970735505,12.0,10.0,72.5,444.5,1437.5,1656.5,2097.0,1437.5,-659.5,23,Yes,Sometimes,18.0,25.0,28.000000000000004,32.0,20.0,23.0,26.0,22.0,21.0,24.0,33.0,28.999999999999996,4,7.0,12.0,4.0,9.0,25.0,8.0,0.0,33.0,17,7,80,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,No,1.59960938,5.1171875,3,Female,40,10,10.0,10.0,10,5.0,30.0,13.0,0,27.0,35.0,31.0,100,15.0,15.0,20.0,0,53.0,20.0,36.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.8794815251811339,0.8794815251811339,1.0,1.0,Yes,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.8464393446710157,1.8464393446710157,0.0703810511330489,0.1205184748188661,0.1205184748188661,0.7810163551494856,0.2005033225314282,0.0,0.0,0.7810163551494856,0.7810163551494856,12.0,6.0,50.0,0.0,2250.0,2250.0,2250.0,2250.0,0.0,24,Yes,Always,20.0,30.0,20.0,30.0,20.0,30.0,28.000000000000004,28.0,28.000000000000004,22.0,22.0,22.0,4,10.0,10.0,3.552713678800501e-15,0.0,0.0,0.0,0.0,0.0,17,5,81,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,No,86.6499,27.8334961,1,Male,40,10,10.0,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,100,30.0,30.0,30.0,0,40.0,40.0,40.0,0,4
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.7833243149937514,0.7833243149937514,1.0,1.0,Yes,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.855450810560131,1.855450810560131,0.070281513476667,0.2166756850062485,0.2166756850062485,0.6580576442050863,0.203393270999106,0.0,0.0,0.6580576442050863,0.6580576442050863,12.0,10.0,182.0,1.5777218104420236e-30,1446.0,1446.0,1446.0,1446.0,0.0,24,Yes,Always,23.0,45.0,23.0,27.0,17.0,27.0,23.0,23.0,23.0,27.0,15.0,27.0,4,22.0,10.0,0.0,12.0,1.7763568394002505e-15,0.0,1.7763568394002505e-15,0.0,17,5,81,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,No,179.867188,199.5498,2,Male,40,10,10.0,10.0,10,14.000000000000002,14.0,14.000000000000002,0,36.0,36.0,36.0,100,14.000000000000002,14.0,14.000000000000002,0,36.0,36.0,36.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.8609664323826443,0.8783921050153506,0.8240976755151785,0.8261342643508691,Yes,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.3157831791862378,1.6192130223818062,0.070954594865523,0.1390335676173557,0.1216078949846494,0.72527452152899,0.1804757854901226,0.1759023244848214,0.1738657356491308,0.7727930937372581,0.7309696841700766,12.0,10.0,67.5,40.5,2616.5,2133.75,2097.0,2616.5,519.5,24,Yes,Always,18.0,16.0,16.0,32.0,44.0,34.0,26.0,27.0,27.0,24.0,13.0,23.0,4,2.0,12.0,1.0,11.0,5.0,6.0,1.0,10.0,17,5,81,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,No,139.8667,165.5166,3,Male,40,10,10.0,10.0,10,5.0,0.0,5.0,0,27.0,21.0,26.0,100,15.0,16.0,15.0,0,53.0,63.0,53.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.975660349270262,0.975660349270262,1.0,1.0,Yes,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.8464393446710157,1.8464393446710157,0.0703810511330489,0.0243396507297379,0.0243396507297379,0.7810163551494856,0.2005033225314282,0.0,0.0,0.7810163551494856,0.7810163551494856,12.0,6.0,1.9999999999999964,0.0,2250.0,2250.0,2250.0,2250.0,0.0,24,Yes,Sometimes,20.0,20.0,20.0,30.0,30.0,30.0,28.000000000000004,30.0,28.000000000000004,22.0,20.0,22.0,4,0.0,0.0,1.9999999999999964,2.0,0.0,0.0,0.0,0.0,17,7,82,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,Yes,114.2168,61.5834961,1,Female,40,10,10.0,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,100,30.0,30.0,30.0,0,40.0,40.0,40.0,0,4
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.9107692032503156,0.944872857757691,0.8757143432478364,0.8757143432478364,Yes,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.9271481732776663,1.855450810560131,0.070281513476667,0.0892307967496843,0.055127142242309,0.6580576442050863,0.203393270999106,0.1242856567521636,0.1242856567521636,0.7330067574318513,0.6580576442050863,12.0,10.0,27.0,49.999999999999986,1886.0,1446.0,1446.0,1886.0,440.0,24,Yes,Sometimes,23.0,18.0,22.0,27.0,30.0,28.000000000000004,23.0,30.0,26.0,27.0,22.0,24.0,4,5.0,3.0,7.0,5.0,1.7763568394002505e-15,10.0,9.999999999999998,0.0,17,7,82,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,Yes,27.6665039,45.4335938,2,Female,40,10,10.0,10.0,10,14.000000000000002,14.0,14.000000000000002,0,36.0,26.0,36.0,100,14.000000000000002,24.0,14.000000000000002,0,36.0,36.0,36.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.9455048637728646,0.9616230790096928,0.7519466241692377,0.8031684099349765,Yes,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.5588718484453603,1.6621220336485936,0.070954594865523,0.0544951362271353,0.0383769209903072,0.72527452152899,0.1804757854901226,0.2480533758307622,0.1968315900650235,0.740806952380577,0.7977856515967708,12.0,10.0,9.5,149.5,2112.5,2506.5,2097.0,2112.5,15.5,24,Yes,Sometimes,18.0,21.0,18.0,32.0,30.0,32.0,26.0,29.0,28.000000000000004,24.0,20.0,22.0,4,3.0,2.0,3.0,4.0,5.0,2.0,20.0,13.0,17,7,82,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,Yes,121.0,48.5664063,3,Female,40,10,10.0,10.0,10,5.0,0.0,5.0,0,27.0,25.0,18.0,100,15.0,35.0,26.0,0,53.0,40.0,51.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.9325121538926912,0.9325121538926912,1.0,1.0,Yes,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.8464393446710157,1.8464393446710157,0.0703810511330489,0.0674878461073086,0.0674878461073086,0.7810163551494856,0.2005033225314282,0.0,0.0,0.7810163551494856,0.7810163551494856,12.0,6.0,14.500000000000004,0.0,2250.0,2250.0,2250.0,2250.0,0.0,28,Yes,Sometimes,20.0,15.0,20.0,30.0,35.0,30.0,28.000000000000004,26.0,28.000000000000004,22.0,24.0,22.0,4,5.0,5.0,2.0000000000000036,2.0,0.0,0.0,0.0,0.0,17,8,86,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,Yes,66.3999,29.6000977,1,Female,40,10,10.0,10.0,10,10.0,10.0,10.0,0,20.0,20.0,20.0,100,30.0,30.0,30.0,0,40.0,40.0,40.0,0,4
72.0,41.0,48.0,23.0,24.0,16.0,36.0,26.0,B,0.9485356329066476,0.9299003706259245,0.796311037411662,0.796311037411662,Yes,0,1,0,24.0,15.0,1.855450810560131,1.8464393446710157,1.9814538950336535,1.855450810560131,0.070281513476667,0.0514643670933523,0.0700996293740755,0.6580576442050863,0.203393270999106,0.203688962588338,0.203688962588338,0.772793093737258,0.6580576442050863,12.0,10.0,9.0,137.0,2091.0,1446.0,1446.0,2091.0,645.0,28,Yes,Sometimes,23.0,26.0,23.0,27.0,22.0,27.0,23.0,24.0,27.0,27.0,28.0,23.0,4,3.0,5.0,1.0,1.0,6.999999999999998,15.0,14.999999999999998,7.0,17,8,86,20.0,30.0,28.000000000000004,22.0,10.0,20.0,30.0,40.0,Yes,95.3667,31.2832031,2,Female,40,10,10.0,10.0,10,14.000000000000002,21.0,14.000000000000002,0,36.0,21.0,36.0,100,14.000000000000002,29.0,14.000000000000002,0,36.0,29.0,36.0,0,4
108.0,67.0,72.0,38.0,36.0,26.0,36.0,26.0,B,0.8808350610269926,0.886743297037462,0.7533535484943058,0.7600545549080843,Yes,0,0,1,24.0,15.0,1.6221087291864467,1.855450810560131,1.5796412064211682,1.7603897287035766,0.070954594865523,0.1191649389730074,0.1132567029625379,0.72527452152899,0.1804757854901226,0.2466464515056942,0.2399454450919157,0.702440464210416,0.8164360111062312,12.0,10.0,50.0,153.5,1839.5,2536.25,2097.0,1839.5,-257.5,28,Yes,Sometimes,18.0,22.0,19.0,32.0,20.0,31.0,26.0,28.0,27.0,24.0,30.0,23.0,4,4.0,12.0,2.0,6.0,5.0,3.0,18.0,16.0,17,8,86,23.0,27.0,23.0,27.0,14.000000000000002,36.0,14.000000000000002,36.0,Yes,100.4668,37.86621,3,Female,40,10,10.0,10.0,10,5.0,0.0,8.0,0,27.0,30.0,16.0,100,15.0,33.0,33.0,0,53.0,37.0,44.0,0,4
36.0,15.0,24.0,8.0,12.0,6.0,36.0,15.0,B,0.9296189488669512,0.9830095981445708,0.8283555615998497,0.8283555615998497,No,1,0,0,24.0,8.0,1.8464393446710157,2.0,1.995378438820226,1.8464393446710157,0.0703810511330489,0.0703810511330489,0.0169904018554293,0.7810163551494856,0.2005033225314282,0.1716444384001503,0.1716444384001503,0.7566315477498188,0.7810163551494856,12.0,6.0,17.000000000000007,89.0,1979.0,2250.0,2250.0,1979.0,-271.0,23,No,Not Applicable,20.0,25.0,24.0,30.0,25.0,26.0,28.000000000000004,25.0,26.0,22.0,25.0,24.0,4,5.0,5.0,3.0000000000000036,3.0,13.0,3.0,3.0,13.0,17,3,87,25.0,25.0,25.0,25.0,0.25,0.25,0.25,0.25,No,16.1660156,17.1159668,1,Female,40,10,10.0,10.0,10,10.0,23.0,10.0,0,20.0,23.0,20.0,100,30.0,27.0,30.0,0,40.0,27.0,40.0,0,4
